53-PK-DDIs.txt	quinidine	p450	1	1	true	positive	Perhaps because of competition for the P450 3A4metabolic pathway, quinidine levels rise when ketoconazole is coadministered.
63-PK-DDIs.txt	cimetidine	histamine	1	3	true	negative	A 30 to 45% increase in AUC and Cmax of nisoldipine was observed with concomitant administration of cimetidine 400 mg twice daily.  Ranitidine 150 mg twice daily did not interact significantly with nisoldipine (AUC was decreased by 15-20%).  No pharmacodynamic effects of either histamine H2 receptor antagonist were observed.
63-PK-DDIs.txt	nisoldipine	atenolol	5	7	true	positive	Coadministration of phenytoin with a dose bioequivalent to 34 mg Nisoldipine tablets in epileptic patients lowered the nisoldipine plasma concentrations to undetectable levels.  Coadministration of Nisoldipine with phenytoin should be avoided and alternative antihypertensive therapy should be considered.  Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant.
63-PK-DDIs.txt	nisoldipine	cimetidine	1	1	true	positive	A 30 to 45% increase in AUC and Cmax of nisoldipine was observed with concomitant administration of cimetidine 400 mg twice daily.
63-PK-DDIs.txt	nisoldipine	histamine	1	3	true	negative	A 30 to 45% increase in AUC and Cmax of nisoldipine was observed with concomitant administration of cimetidine 400 mg twice daily.  Ranitidine 150 mg twice daily did not interact significantly with nisoldipine (AUC was decreased by 15-20%).  No pharmacodynamic effects of either histamine H2 receptor antagonist were observed.
63-PK-DDIs.txt	nisoldipine	nisoldipine	1	1	true	positive	A 30 to 45% increase in AUC and Cmax of nisoldipine was observed with concomitant administration of cimetidine 400 mg twice daily.
63-PK-DDIs.txt	phenytoin	atenolol	5	7	true	positive	Coadministration of phenytoin with a dose bioequivalent to 34 mg Nisoldipine tablets in epileptic patients lowered the nisoldipine plasma concentrations to undetectable levels.  Coadministration of Nisoldipine with phenytoin should be avoided and alternative antihypertensive therapy should be considered.  Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant.
63-PK-DDIs.txt	phenytoin	nisoldipine	5	4	true	positive	CYP3A4 inhibitors and inducers: Nisoldipine is a substrate of CYP3A4 and coadministration should be avoided in general.  Coadministration of phenytoin with a dose bioequivalent to 34 mg Nisoldipine tablets in epileptic patients lowered the nisoldipine plasma concentrations to undetectable levels.
63-PK-DDIs.txt	phenytoin	propranolol	5	7	true	positive	Coadministration of phenytoin with a dose bioequivalent to 34 mg Nisoldipine tablets in epileptic patients lowered the nisoldipine plasma concentrations to undetectable levels.  Coadministration of Nisoldipine with phenytoin should be avoided and alternative antihypertensive therapy should be considered.  Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant.
63-PK-DDIs.txt	propranolol	nisoldipine	7	5	true	positive	Coadministration of phenytoin with a dose bioequivalent to 34 mg Nisoldipine tablets in epileptic patients lowered the nisoldipine plasma concentrations to undetectable levels.  Coadministration of Nisoldipine with phenytoin should be avoided and alternative antihypertensive therapy should be considered.  Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant.
63-PK-DDIs.txt	quinidine	nisoldipine	10	8	true	positive	Propranolol attenuated the heart rate increase following administration of immediate release nisoldipine.  The blood pressure effect of Nisoldipine tended to be greater in patients on atenolol than in patients on no other antihypertensive therapy.  Quinidine at 648 mg bid decreased the bioavailability (AUC) of nisoldipine by 26%, but not the peak concentration.
63-PK-DDIs.txt	quinidine	propranolol	10	8	true	positive	Propranolol attenuated the heart rate increase following administration of immediate release nisoldipine.  The blood pressure effect of Nisoldipine tended to be greater in patients on atenolol than in patients on no other antihypertensive therapy.  Quinidine at 648 mg bid decreased the bioavailability (AUC) of nisoldipine by 26%, but not the peak concentration.
63-PK-DDIs.txt	quinidine	quinidine	10	10	true	positive	Quinidine at 648 mg bid decreased the bioavailability (AUC) of nisoldipine by 26%, but not the peak concentration.
63-PK-DDIs.txt	ranitidine	cimetidine	2	1	true	negative	A 30 to 45% increase in AUC and Cmax of nisoldipine was observed with concomitant administration of cimetidine 400 mg twice daily.  Ranitidine 150 mg twice daily did not interact significantly with nisoldipine (AUC was decreased by 15-20%).
63-PK-DDIs.txt	ranitidine	histamine	2	3	true	negative	Ranitidine 150 mg twice daily did not interact significantly with nisoldipine (AUC was decreased by 15-20%).  No pharmacodynamic effects of either histamine H2 receptor antagonist were observed.
63-PK-DDIs.txt	ranitidine	nisoldipine	2	1	true	negative	A 30 to 45% increase in AUC and Cmax of nisoldipine was observed with concomitant administration of cimetidine 400 mg twice daily.  Ranitidine 150 mg twice daily did not interact significantly with nisoldipine (AUC was decreased by 15-20%).
113-PK-DDIs.txt	cimetidine	cimetidine	1	1	true	negative	Cimetidine: Five studies in healthy volunteers investigated the impact of multiple cimetidine doses on the single or multiple dose pharmacokinetics of nifedipine.
113-PK-DDIs.txt	nifedipine	cimetidine	1	1	true	negative	Cimetidine: Five studies in healthy volunteers investigated the impact of multiple cimetidine doses on the single or multiple dose pharmacokinetics of nifedipine.
65-PK-DDIs.txt	triazolam	nefazodone	1	1	true	positive	When a single oral 0.25 mg dose of triazolam was coadministered with nefazodone (200 mg BID) at steady state, triazolam half-life and AUC increased 4-fold and peak concentrations increased 1.7-fold.
30-PK-DDIs.txt	glipizide	fluconazole	1	1	true	positive	The AUC and Cmax of glipizide (2.5 mg single dose) were significantly increased following the administration of fluconazole in 13 normal male volunteers.
91-PK-DDIs.txt	atomoxetine	fluoxetine	8	9	true	positive	These individuals have reduced activity in this pathway resulting in 10-fold higher AUCs, 5-fold higher peak plasma concentrations, and slower elimination (plasma half-life of about 24 hours) of atomoxetine compared with people with normal activity [extensive metabolizers (EMs)].  Drugs that inhibit CYP2D6, such as fluoxetine, paroxetine, and quinidine, cause similar increases in exposure.
91-PK-DDIs.txt	atomoxetine hydrochloride	atomoxetine	17	17	true	positive	Administration of atomoxetine hydrochloride with a standard high-fat meal in adults did not affect the extent of oral absorption of atomoxetine (AUC), but did decrease the rate of absorption, resulting in a 37% lower Cmax, and delayed Tmax by 3 hours.
91-PK-DDIs.txt	atomoxetine hydrochloride	atomoxetine hydrochloride	17	17	true	positive	Administration of atomoxetine hydrochloride with a standard high-fat meal in adults did not affect the extent of oral absorption of atomoxetine (AUC), but did decrease the rate of absorption, resulting in a 37% lower Cmax, and delayed Tmax by 3 hours.
91-PK-DDIs.txt	fluoxetine	atomoxetine	9	8	true	positive	These individuals have reduced activity in this pathway resulting in 10-fold higher AUCs, 5-fold higher peak plasma concentrations, and slower elimination (plasma half-life of about 24 hours) of atomoxetine compared with people with normal activity [extensive metabolizers (EMs)].  Drugs that inhibit CYP2D6, such as fluoxetine, paroxetine, and quinidine, cause similar increases in exposure.
91-PK-DDIs.txt	fluoxetine	atomoxetine hydrochloride	26	26	true	positive	Coadministration of atomoxetine hydrochloride with potent inhibitors of CYP2D6, such as fluoxetine, paroxetine, or quinidine, results in a substantial increase in atomoxetine plasma exposure, and dosing adjustment may be necessary [see Warnings and Precautions (5.13)].
91-PK-DDIs.txt	paroxetine	atomoxetine	9	8	true	positive	These individuals have reduced activity in this pathway resulting in 10-fold higher AUCs, 5-fold higher peak plasma concentrations, and slower elimination (plasma half-life of about 24 hours) of atomoxetine compared with people with normal activity [extensive metabolizers (EMs)].  Drugs that inhibit CYP2D6, such as fluoxetine, paroxetine, and quinidine, cause similar increases in exposure.
91-PK-DDIs.txt	paroxetine	atomoxetine hydrochloride	26	26	true	positive	Coadministration of atomoxetine hydrochloride with potent inhibitors of CYP2D6, such as fluoxetine, paroxetine, or quinidine, results in a substantial increase in atomoxetine plasma exposure, and dosing adjustment may be necessary [see Warnings and Precautions (5.13)].
91-PK-DDIs.txt	quinidine	atomoxetine	9	8	true	positive	These individuals have reduced activity in this pathway resulting in 10-fold higher AUCs, 5-fold higher peak plasma concentrations, and slower elimination (plasma half-life of about 24 hours) of atomoxetine compared with people with normal activity [extensive metabolizers (EMs)].  Drugs that inhibit CYP2D6, such as fluoxetine, paroxetine, and quinidine, cause similar increases in exposure.
91-PK-DDIs.txt	quinidine	atomoxetine hydrochloride	26	26	true	positive	Coadministration of atomoxetine hydrochloride with potent inhibitors of CYP2D6, such as fluoxetine, paroxetine, or quinidine, results in a substantial increase in atomoxetine plasma exposure, and dosing adjustment may be necessary [see Warnings and Precautions (5.13)].
184-PK-DDIs.txt	amoxicillin	methotrexate	106	104	true	negative	Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.  While this study was not designed to assess the safety of this combination of drugs, no major adverse reactions were noted.  Amoxicillin: Lansoprazole delayed-release capsules has also been shown to have no clinically significant interaction with amoxicillin.
184-PK-DDIs.txt	gastrin	nitrosamine	24	23	true	positive	No significant increase in nitrosamine concentrations was observed.  Serum Gastrin Effects    In over 2100 patients, median fasting serum gastrin levels increased 50% to 100% from baseline but remained within normal range after treatment with 15 to 60 mg of oral lansoprazole.
184-PK-DDIs.txt	methotrexate	amoxicillin	104	106	true	negative	Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.  While this study was not designed to assess the safety of this combination of drugs, no major adverse reactions were noted.  Amoxicillin: Lansoprazole delayed-release capsules has also been shown to have no clinically significant interaction with amoxicillin.
184-PK-DDIs.txt	methotrexate	methotrexate	104	104	true	negative	Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.
184-PK-DDIs.txt	methotrexate	prothrombin	104	102	true	negative	Increases in INR and prothrombin time may lead to abnormal bleeding and even death.  Patients treated with proton pump inhibitors and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.
184-PK-DDIs.txt	naproxen	amoxicillin	104	106	true	negative	Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.  While this study was not designed to assess the safety of this combination of drugs, no major adverse reactions were noted.  Amoxicillin: Lansoprazole delayed-release capsules has also been shown to have no clinically significant interaction with amoxicillin.
184-PK-DDIs.txt	naproxen	methotrexate	104	104	true	negative	Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.
184-PK-DDIs.txt	omeprazole	amoxicillin	107	106	true	positive	Amoxicillin: Lansoprazole delayed-release capsules has also been shown to have no clinically significant interaction with amoxicillin.  Sucralfate: In a single-dose crossover study examining lansoprazole delayed-release capsules 30 mg and omeprazole 20 mg each administered alone and concomitantly with sucralfate 1 gram, absorption of the proton pump inhibitors was delayed and their bioavailability was reduced by 17% and 16%, respectively, when administered concomitantly with sucralfate.
184-PK-DDIs.txt	prothrombin	methotrexate	102	104	true	negative	Increases in INR and prothrombin time may lead to abnormal bleeding and even death.  Patients treated with proton pump inhibitors and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.
184-PK-DDIs.txt	prothrombin	naproxen	102	104	true	negative	Increases in INR and prothrombin time may lead to abnormal bleeding and even death.  Patients treated with proton pump inhibitors and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.
184-PK-DDIs.txt	prothrombin	warfarin	102	103	true	positive	Increases in INR and prothrombin time may lead to abnormal bleeding and even death.  Patients treated with proton pump inhibitors and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.
184-PK-DDIs.txt	warfarin	methotrexate	103	104	true	negative	Patients treated with proton pump inhibitors and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.
184-PK-DDIs.txt	warfarin	naproxen	103	104	true	negative	Patients treated with proton pump inhibitors and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  Methotrexate and 7-hydromethotrexate: In an open-label, single-arm, eight-day, pharmacokinetic study of 28 adult rheumatoid arthritis patients (who required the chronic use of 7.5 to 15 mg of methotrexate given weekly), administration of 7 days of naproxen 500 mg twice daily and lansoprazole delayed-release capsules 30 mg daily had no effect on the pharmacokinetics of methotrexate and 7-hydroxymethotrexate.
184-PK-DDIs.txt	warfarin	prothrombin	103	102	true	positive	Increases in INR and prothrombin time may lead to abnormal bleeding and even death.  Patients treated with proton pump inhibitors and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.
48-PK-DDIs.txt	paroxetine	terfenadine	1	1	true	negative	An in vivo interaction study involving the coadministration under steady-state conditions of paroxetine and terfenadine, a substrate for  CYP3A4, revealed no effect of paroxetine on terfenadine pharmacokinetics.
177-PK-DDIs.txt	cimetidine	p450	3	1	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	diazepam	cimetidine	1	3	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	diazepam	fluoxetine	1	3	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	diazepam	fluvoxamine	1	3	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	diazepam	ketoconazole	1	3	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	diazepam	omeprazole	1	3	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	diazepam	p450	1	1	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).
177-PK-DDIs.txt	fluoxetine	p450	3	1	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	fluvoxamine	p450	3	1	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	ketoconazole	p450	3	1	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
177-PK-DDIs.txt	omeprazole	p450	3	1	true	positive	There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).  Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged sedation.  At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.
139-PK-DDIs.txt	fexofenadine	erythromycin	2	4	true	positive	In healthy adult subjects, administration of 120 mg of fexofenadine hydrochloride (2 × 60 mg capsule) within 15 minutes of an aluminum and magnesium containing antacid (Maalox®1) decreased fexofenadine AUC by 41% and Cmax by 43%.  1 Maalox® is a registered trademark of Novartis Consumer Healthcare.  7.2 Erythromycin and Ketoconazole    Fexofenadine has been shown to exhibit minimal (ca.
139-PK-DDIs.txt	fexofenadine hydrochloride	erythromycin	2	4	true	positive	In healthy adult subjects, administration of 120 mg of fexofenadine hydrochloride (2 × 60 mg capsule) within 15 minutes of an aluminum and magnesium containing antacid (Maalox®1) decreased fexofenadine AUC by 41% and Cmax by 43%.  1 Maalox® is a registered trademark of Novartis Consumer Healthcare.  7.2 Erythromycin and Ketoconazole    Fexofenadine has been shown to exhibit minimal (ca.
139-PK-DDIs.txt	fexofenadine hydrochloride	ketoconazole	2	4	true	positive	In healthy adult subjects, administration of 120 mg of fexofenadine hydrochloride (2 × 60 mg capsule) within 15 minutes of an aluminum and magnesium containing antacid (Maalox®1) decreased fexofenadine AUC by 41% and Cmax by 43%.  1 Maalox® is a registered trademark of Novartis Consumer Healthcare.  7.2 Erythromycin and Ketoconazole    Fexofenadine has been shown to exhibit minimal (ca.
139-PK-DDIs.txt	ketoconazole	fexofenadine	4	2	true	positive	In healthy adult subjects, administration of 120 mg of fexofenadine hydrochloride (2 × 60 mg capsule) within 15 minutes of an aluminum and magnesium containing antacid (Maalox®1) decreased fexofenadine AUC by 41% and Cmax by 43%.  1 Maalox® is a registered trademark of Novartis Consumer Healthcare.  7.2 Erythromycin and Ketoconazole    Fexofenadine has been shown to exhibit minimal (ca.
139-PK-DDIs.txt	maalox	erythromycin	2	4	true	positive	In healthy adult subjects, administration of 120 mg of fexofenadine hydrochloride (2 × 60 mg capsule) within 15 minutes of an aluminum and magnesium containing antacid (Maalox®1) decreased fexofenadine AUC by 41% and Cmax by 43%.  1 Maalox® is a registered trademark of Novartis Consumer Healthcare.  7.2 Erythromycin and Ketoconazole    Fexofenadine has been shown to exhibit minimal (ca.
139-PK-DDIs.txt	maalox	ketoconazole	2	4	true	positive	In healthy adult subjects, administration of 120 mg of fexofenadine hydrochloride (2 × 60 mg capsule) within 15 minutes of an aluminum and magnesium containing antacid (Maalox®1) decreased fexofenadine AUC by 41% and Cmax by 43%.  1 Maalox® is a registered trademark of Novartis Consumer Healthcare.  7.2 Erythromycin and Ketoconazole    Fexofenadine has been shown to exhibit minimal (ca.
116-PK-DDIs.txt	nifedipine	rosiglitazone	1	1	true	negative	Rosiglitazone:  Coadministration of rosiglitazone (4 mg b.i.d.) was shown to have no clinically relevant effect on the pharmacokinetics of nifedipine.
116-PK-DDIs.txt	rosiglitazone	rosiglitazone	1	1	true	negative	Rosiglitazone:  Coadministration of rosiglitazone (4 mg b.i.d.) was shown to have no clinically relevant effect on the pharmacokinetics of nifedipine.
158-PK-DDIs.txt	fluvoxamine	mexiletine	2	1	true	positive	Since mexiletine is a substrate for the metabolic pathways involving CYP2D6 and CYP1A2 enzymes, inhibition or induction of either of these enzymes would be expected to alter mexiletine plasma concentrations.  In a formal, single-dose interaction study (n = 6 males) the clearance of mexiletine was decreased by 38% following the coadministration of fluvoxamine, an inhibitor of CYP1A2.
158-PK-DDIs.txt	fluvoxamine	propafenone	2	3	true	negative	In a formal, single-dose interaction study (n = 6 males) the clearance of mexiletine was decreased by 38% following the coadministration of fluvoxamine, an inhibitor of CYP1A2.  In another formal study (n = 8 extensive and n = 7 poor metabolizers of CYP2D6), coadministration of propafenone did not alter the kinetics of mexiletine in the poor CYP2D6 metabolizer group.
158-PK-DDIs.txt	propafenone	mexiletine	3	1	true	negative	Since mexiletine is a substrate for the metabolic pathways involving CYP2D6 and CYP1A2 enzymes, inhibition or induction of either of these enzymes would be expected to alter mexiletine plasma concentrations.  In a formal, single-dose interaction study (n = 6 males) the clearance of mexiletine was decreased by 38% following the coadministration of fluvoxamine, an inhibitor of CYP1A2.  In another formal study (n = 8 extensive and n = 7 poor metabolizers of CYP2D6), coadministration of propafenone did not alter the kinetics of mexiletine in the poor CYP2D6 metabolizer group.
85-PK-DDIs.txt	fluvoxamine	tacrine	1	1	true	positive	In a study of 13 healthy, male volunteers, a single 40 mg dose of tacrine added to fluvoxamine 100 mg/day administered at steady-state was associated with five- and eight-fold increases in tacrine Cmax and AUC, respectively, compared to the administration of tacrine alone.
203-PK-DDIs.txt	desipramine	desipramine	1	1	true	positive	Desipramine    Blood levels of desipramine have increased with concurrent methadone administration.
203-PK-DDIs.txt	desipramine	methadone	1	1	true	positive	Desipramine    Blood levels of desipramine have increased with concurrent methadone administration.
111-PK-DDIs.txt	doxazosin	doxazosin	1	1	true	positive	Doxazosin:  Healthy volunteers participating in a multiple dose doxazosin-nifedipine interaction study received 2 mg doxazosin q.d. alone or combined with 20 mg nifedipine ER b.i.d. Coadministration of nifedipine resulted in a decrease in AUC and Cmax of doxazosin to 83% and 86% of the values in the absence of nifedipine, respectively.
111-PK-DDIs.txt	nifedipine	doxazosin	1	1	true	positive	Doxazosin:  Healthy volunteers participating in a multiple dose doxazosin-nifedipine interaction study received 2 mg doxazosin q.d. alone or combined with 20 mg nifedipine ER b.i.d. Coadministration of nifedipine resulted in a decrease in AUC and Cmax of doxazosin to 83% and 86% of the values in the absence of nifedipine, respectively.
125-PK-DDIs.txt	quinidine	propranolol	1	1	true	positive	The metabolism of propranolol is reduced by co-administration of quinidine, leading to a two-three fold increased blood concentration and greater degrees of clinical beta-blockade.
45-PK-DDIs.txt	paroxetine	p450	2	1	true	positive	Phenobarbital induces many cytochrome P450 (oxidative) enzymes.  When a single oral 30-mg dose of immediate-release paroxetine  was administered at phenobarbital steady state (100 mg once daily for 14 days), paroxetine AUC and T½ were reduced (by an average of 25% and 38%, respectively) compared to paroxetine administered alone.
45-PK-DDIs.txt	paroxetine	phenobarbital	2	1	true	positive	Phenobarbital induces many cytochrome P450 (oxidative) enzymes.  When a single oral 30-mg dose of immediate-release paroxetine  was administered at phenobarbital steady state (100 mg once daily for 14 days), paroxetine AUC and T½ were reduced (by an average of 25% and 38%, respectively) compared to paroxetine administered alone.
191-PK-DDIs.txt	itraconazole	fluvastatin	1	1	true	negative	Itraconazole:    Concomitant administration of fluvastatin (40 mg) and itraconazole (100 mg daily x 4 days) does not affect plasma itraconazole or fluvastatin levels.
191-PK-DDIs.txt	itraconazole	itraconazole	1	1	true	negative	Itraconazole:    Concomitant administration of fluvastatin (40 mg) and itraconazole (100 mg daily x 4 days) does not affect plasma itraconazole or fluvastatin levels.
159-PK-DDIs.txt	digoxin	mexiletine	1	1	true	negative	Mexiletine does not alter serum digoxin levels but magnesium-aluminum hydroxide, when used to treat gastrointestinal symptoms due to mexiletine hydrochloride USP capsules, has been reported to lower serum digoxin levels.
159-PK-DDIs.txt	digoxin	mexiletine hydrochloride	1	1	true	negative	Mexiletine does not alter serum digoxin levels but magnesium-aluminum hydroxide, when used to treat gastrointestinal symptoms due to mexiletine hydrochloride USP capsules, has been reported to lower serum digoxin levels.
73-PK-DDIs.txt	noroxycodone	rifampin	53	55	true	positive	Drug-Drug Interactions    CYP3A4 Inhibitors  CYP3A4 is the major enzyme involved in noroxycodone formation.  A published study showed that the co-administration of voriconazole, a CYP3A4 inhibitor, increased oxycodone AUC and Cmax by 3.6 and 1.7 fold, respectively.  CYP3A4 Inducers  A published study showed that the co-administration of rifampin, a drug metabolizing enzyme inducer, decreased oxycodone AUC and Cmax values by 86% and 63%, respectively.
73-PK-DDIs.txt	noroxycodone	voriconazole	53	54	true	positive	Drug-Drug Interactions    CYP3A4 Inhibitors  CYP3A4 is the major enzyme involved in noroxycodone formation.  A published study showed that the co-administration of voriconazole, a CYP3A4 inhibitor, increased oxycodone AUC and Cmax by 3.6 and 1.7 fold, respectively.
73-PK-DDIs.txt	oxycodone	p450	55	56	true	positive	CYP3A4 Inducers  A published study showed that the co-administration of rifampin, a drug metabolizing enzyme inducer, decreased oxycodone AUC and Cmax values by 86% and 63%, respectively.  CYP2D6 Inhibitors  Oxycodone is metabolized in part to oxymorphone via the cytochrome p450 isoenzyme CYP2D6.
73-PK-DDIs.txt	oxycodone	rifampin	55	55	true	positive	CYP3A4 Inducers  A published study showed that the co-administration of rifampin, a drug metabolizing enzyme inducer, decreased oxycodone AUC and Cmax values by 86% and 63%, respectively.
73-PK-DDIs.txt	oxycodone	voriconazole	55	54	true	positive	A published study showed that the co-administration of voriconazole, a CYP3A4 inhibitor, increased oxycodone AUC and Cmax by 3.6 and 1.7 fold, respectively.  CYP3A4 Inducers  A published study showed that the co-administration of rifampin, a drug metabolizing enzyme inducer, decreased oxycodone AUC and Cmax values by 86% and 63%, respectively.
73-PK-DDIs.txt	oxymorphone	rifampin	56	55	true	positive	CYP3A4 Inducers  A published study showed that the co-administration of rifampin, a drug metabolizing enzyme inducer, decreased oxycodone AUC and Cmax values by 86% and 63%, respectively.  CYP2D6 Inhibitors  Oxycodone is metabolized in part to oxymorphone via the cytochrome p450 isoenzyme CYP2D6.
